estado,cidade,cidade_nome,mes,minima,maxima,precipitacao,link
PR,6908,Água Boa,Novembro,21°,31°,144,https://www.climatempo.com.br/climatologia/6908/pr
PR,6908,Água Boa,Dezembro,21°,32°,178,https://www.climatempo.com.br/climatologia/6908/pr
RJ,3160,Abarracamento,Janeiro,19°,25°,266,https://www.climatempo.com.br/climatologia/3160/rj
RJ,3160,Abarracamento,Fevereiro,19°,26°,196,https://www.climatempo.com.br/climatologia/3160/rj
RJ,3160,Abarracamento,Março,18°,25°,192,https://www.climatempo.com.br/climatologia/3160/rj
RJ,3160,Abarracamento,Abril,17°,24°,84,https://www.climatempo.com.br/climatologia/3160/rj
RJ,3160,Abarracamento,Maio,14°,22°,49,https://www.climatempo.com.br/climatologia/3160/rj
RJ,3160,Abarracamento,Junho,13°,22°,25,https://www.climatempo.com.br/climatologia/3160/rj
RJ,3160,Abarracamento,Julho,13°,22°,22,https://www.climatempo.com.br/climatologia/3160/rj
RJ,3160,Abarracamento,Agosto,14°,24°,30,https://www.climatempo.com.br/climatologia/3160/rj
RJ,3160,Abarracamento,Setembro,15°,24°,72,https://www.climatempo.com.br/climatologia/3160/rj
RJ,3160,Abarracamento,Outubro,17°,26°,108,https://www.climatempo.com.br/climatologia/3160/rj
RJ,3160,Abarracamento,Novembro,18°,24°,171,https://www.climatempo.com.br/climatologia/3160/rj
RJ,3160,Abarracamento,Dezembro,18°,25°,256,https://www.climatempo.com.br/climatologia/3160/rj
RJ,3161,Abraão,Janeiro,21°,27°,241,https://www.climatempo.com.br/climatologia/3161/rj
RJ,3161,Abraão,Fevereiro,21°,28°,214,https://www.climatempo.com.br/climatologia/3161/rj
RJ,3161,Abraão,Março,21°,27°,225,https://www.climatempo.com.br/climatologia/3161/rj
RJ,3161,Abraão,Abril,20°,26°,158,https://www.climatempo.com.br/climatologia/3161/rj
RJ,3161,Abraão,Maio,18°,24°,97,https://www.climatempo.com.br/climatologia/3161/rj
RJ,3161,Abraão,Junho,17°,24°,67,https://www.climatempo.com.br/climatologia/3161/rj
RJ,3161,Abraão,Julho,16°,23°,73,https://www.climatempo.com.br/climatologia/3161/rj
RJ,3161,Abraão,Agosto,17°,24°,62,https://www.climatempo.com.br/climatologia/3161/rj
RJ,3161,Abraão,Setembro,18°,24°,125,https://www.climatempo.com.br/climatologia/3161/rj
RJ,3161,Abraão,Outubro,19°,26°,162,https://www.climatempo.com.br/climatologia/3161/rj
RJ,3161,Abraão,Novembro,20°,26°,187,https://www.climatempo.com.br/climatologia/3161/rj
RJ,3161,Abraão,Dezembro,21°,27°,239,https://www.climatempo.com.br/climatologia/3161/rj
RJ,3162,Afonso Arinos,Janeiro,19°,25°,246,https://www.climatempo.com.br/climatologia/3162/rj
RJ,3162,Afonso Arinos,Fevereiro,19°,26°,155,https://www.climatempo.com.br/climatologia/3162/rj
RJ,3162,Afonso Arinos,Março,18°,25°,165,https://www.climatempo.com.br/climatologia/3162/rj
RJ,3162,Afonso Arinos,Abril,17°,24°,79,https://www.climatempo.com.br/climatologia/3162/rj
RJ,3162,Afonso Arinos,Maio,14°,22°,50,https://www.climatempo.com.br/climatologia/3162/rj
RJ,3162,Afonso Arinos,Junho,13°,22°,27,https://www.climatempo.com.br/climatologia/3162/rj
RJ,3162,Afonso Arinos,Julho,13°,22°,23,https://www.climatempo.com.br/climatologia/3162/rj
RJ,3162,Afonso Arinos,Agosto,14°,24°,28,https://www.climatempo.com.br/climatologia/3162/rj
RJ,3162,Afonso Arinos,Setembro,15°,24°,69,https://www.climatempo.com.br/climatologia/3162/rj
RJ,3162,Afonso Arinos,Outubro,17°,26°,101,https://www.climatempo.com.br/climatologia/3162/rj
RJ,3162,Afonso Arinos,Novembro,18°,24°,167,https://www.climatempo.com.br/climatologia/3162/rj
RJ,3162,Afonso Arinos,Dezembro,18°,25°,252,https://www.climatempo.com.br/climatologia/3162/rj
RJ,321,Rio de Janeiro,Janeiro,23°,30°,137,https://www.climatempo.com.br/climatologia/321/rj
RJ,321,Rio de Janeiro,Fevereiro,24°,30°,130,https://www.climatempo.com.br/climatologia/321/rj
RJ,321,Rio de Janeiro,Março,23°,29°,136,https://www.climatempo.com.br/climatologia/321/rj
RJ,321,Rio de Janeiro,Abril,22°,28°,95,https://www.climatempo.com.br/climatologia/321/rj
RJ,321,Rio de Janeiro,Maio,20°,26°,70,https://www.climatempo.com.br/climatologia/321/rj
RJ,321,Rio de Janeiro,Junho,19°,25°,43,https://www.climatempo.com.br/climatologia/321/rj
RJ,321,Rio de Janeiro,Julho,18°,25°,42,https://www.climatempo.com.br/climatologia/321/rj
RJ,321,Rio de Janeiro,Agosto,19°,26°,45,https://www.climatempo.com.br/climatologia/321/rj
RJ,321,Rio de Janeiro,Setembro,19°,25°,54,https://www.climatempo.com.br/climatologia/321/rj
RJ,321,Rio de Janeiro,Outubro,20°,26°,87,https://www.climatempo.com.br/climatologia/321/rj
RJ,321,Rio de Janeiro,Novembro,21°,27°,98,https://www.climatempo.com.br/climatologia/321/rj
RJ,321,Rio de Janeiro,Dezembro,22°,29°,134,https://www.climatempo.com.br/climatologia/321/rj
RN,1363,Acari,Janeiro,21°,30°,71,https://www.climatempo.com.br/climatologia/1363/rn
RN,1363,Acari,Fevereiro,21°,30°,93,https://www.climatempo.com.br/climatologia/1363/rn
RN,1363,Acari,Março,21°,30°,145,https://www.climatempo.com.br/climatologia/1363/rn
RN,1363,Acari,Abril,21°,29°,141,https://www.climatempo.com.br/climatologia/1363/rn
RN,1363,Acari,Maio,21°,29°,72,https://www.climatempo.com.br/climatologia/1363/rn
RN,1363,Acari,Junho,20°,27°,36,https://www.climatempo.com.br/climatologia/1363/rn
RN,1363,Acari,Julho,20°,27°,21,https://www.climatempo.com.br/climatologia/1363/rn
RN,1363,Acari,Agosto,19°,28°,14,https://www.climatempo.com.br/climatologia/1363/rn
RN,1363,Acari,Setembro,20°,30°,6,https://www.climatempo.com.br/climatologia/1363/rn
RN,1363,Acari,Outubro,21°,31°,7,https://www.climatempo.com.br/climatologia/1363/rn
RN,1363,Acari,Novembro,21°,32°,6,https://www.climatempo.com.br/climatologia/1363/rn
RN,1363,Acari,Dezembro,21°,31°,19,https://www.climatempo.com.br/climatologia/1363/rn
RN,5579,Afonso Bezerra,Janeiro,24°,33°,52,https://www.climatempo.com.br/climatologia/5579/rn
RN,5579,Afonso Bezerra,Fevereiro,24°,32°,81,https://www.climatempo.com.br/climatologia/5579/rn
RN,5579,Afonso Bezerra,Março,24°,32°,152,https://www.climatempo.com.br/climatologia/5579/rn
RN,5579,Afonso Bezerra,Abril,24°,31°,153,https://www.climatempo.com.br/climatologia/5579/rn
RN,5579,Afonso Bezerra,Maio,23°,31°,83,https://www.climatempo.com.br/climatologia/5579/rn
RN,5579,Afonso Bezerra,Junho,22°,30°,45,https://www.climatempo.com.br/climatologia/5579/rn
RN,5579,Afonso Bezerra,Julho,22°,31°,29,https://www.climatempo.com.br/climatologia/5579/rn
RN,5579,Afonso Bezerra,Agosto,22°,32°,9,https://www.climatempo.com.br/climatologia/5579/rn
RN,5579,Afonso Bezerra,Setembro,22°,33°,5,https://www.climatempo.com.br/climatologia/5579/rn
RN,5579,Afonso Bezerra,Outubro,22°,34°,3,https://www.climatempo.com.br/climatologia/5579/rn
RN,5579,Afonso Bezerra,Novembro,23°,34°,3,https://www.climatempo.com.br/climatologia/5579/rn
RN,5579,Afonso Bezerra,Dezembro,23°,34°,13,https://www.climatempo.com.br/climatologia/5579/rn
RN,1365,Açu,Janeiro,24°,33°,56,https://www.climatempo.com.br/climatologia/1365/rn
RN,1365,Açu,Fevereiro,24°,33°,85,https://www.climatempo.com.br/climatologia/1365/rn
RN,1365,Açu,Março,24°,32°,141,https://www.climatempo.com.br/climatologia/1365/rn
RN,1365,Açu,Abril,24°,31°,147,https://www.climatempo.com.br/climatologia/1365/rn
RN,1365,Açu,Maio,23°,32°,77,https://www.climatempo.com.br/climatologia/1365/rn
RN,1365,Açu,Junho,23°,31°,39,https://www.climatempo.com.br/climatologia/1365/rn
RN,1365,Açu,Julho,22°,31°,25,https://www.climatempo.com.br/climatologia/1365/rn
RN,1365,Açu,Agosto,22°,33°,12,https://www.climatempo.com.br/climatologia/1365/rn
RN,1365,Açu,Setembro,22°,34°,7,https://www.climatempo.com.br/climatologia/1365/rn
RN,1365,Açu,Outubro,22°,35°,4,https://www.climatempo.com.br/climatologia/1365/rn
RN,1365,Açu,Novembro,23°,35°,4,https://www.climatempo.com.br/climatologia/1365/rn
RN,1365,Açu,Dezembro,24°,34°,15,https://www.climatempo.com.br/climatologia/1365/rn
RN,334,Natal,Janeiro,24°,30°,55,https://www.climatempo.com.br/climatologia/334/rn
RN,334,Natal,Fevereiro,24°,31°,87,https://www.climatempo.com.br/climatologia/334/rn
RN,334,Natal,Março,23°,30°,196,https://www.climatempo.com.br/climatologia/334/rn
RN,334,Natal,Abril,23°,30°,265,https://www.climatempo.com.br/climatologia/334/rn
RN,334,Natal,Maio,22°,29°,240,https://www.climatempo.com.br/climatologia/334/rn
RN,334,Natal,Junho,22°,28°,202,https://www.climatempo.com.br/climatologia/334/rn
RN,334,Natal,Julho,21°,28°,197,https://www.climatempo.com.br/climatologia/334/rn
RN,334,Natal,Agosto,21°,28°,113,https://www.climatempo.com.br/climatologia/334/rn
RN,334,Natal,Setembro,22°,29°,59,https://www.climatempo.com.br/climatologia/334/rn
RN,334,Natal,Outubro,23°,30°,17,https://www.climatempo.com.br/climatologia/334/rn
RN,334,Natal,Novembro,23°,30°,15,https://www.climatempo.com.br/climatologia/334/rn
RN,334,Natal,Dezembro,24°,30°,21,https://www.climatempo.com.br/climatologia/334/rn
RO,4201,Alta Floresta d'Oeste,Janeiro,22°,28°,290,https://www.climatempo.com.br/climatologia/4201/ro
RO,4201,Alta Floresta d'Oeste,Fevereiro,22°,27°,280,https://www.climatempo.com.br/climatologia/4201/ro
RO,4201,Alta Floresta d'Oeste,Março,22°,27°,272,https://www.climatempo.com.br/climatologia/4201/ro
RO,4201,Alta Floresta d'Oeste,Abril,21°,29°,143,https://www.climatempo.com.br/climatologia/4201/ro
RO,4201,Alta Floresta d'Oeste,Maio,19°,29°,61,https://www.climatempo.com.br/climatologia/4201/ro
RO,4201,Alta Floresta d'Oeste,Junho,18°,31°,15,https://www.climatempo.com.br/climatologia/4201/ro
RO,4201,Alta Floresta d'Oeste,Julho,18°,32°,10,https://www.climatempo.com.br/climatologia/4201/ro
RO,4201,Alta Floresta d'Oeste,Agosto,21°,35°,29,https://www.climatempo.com.br/climatologia/4201/ro
RO,4201,Alta Floresta d'Oeste,Setembro,24°,34°,87,https://www.climatempo.com.br/climatologia/4201/ro
RO,4201,Alta Floresta d'Oeste,Outubro,22°,32°,158,https://www.climatempo.com.br/climatologia/4201/ro
RO,4201,Alta Floresta d'Oeste,Novembro,22°,30°,204,https://www.climatempo.com.br/climatologia/4201/ro
RO,4201,Alta Floresta d'Oeste,Dezembro,22°,28°,261,https://www.climatempo.com.br/climatologia/4201/ro
RO,6481,Alto Alegre do Parecis,Janeiro,22°,28°,291,https://www.climatempo.com.br/climatologia/6481/ro
RO,6481,Alto Alegre do Parecis,Fevereiro,22°,27°,273,https://www.climatempo.com.br/climatologia/6481/ro
RO,6481,Alto Alegre do Parecis,Março,22°,27°,263,https://www.climatempo.com.br/climatologia/6481/ro
RO,6481,Alto Alegre do Parecis,Abril,21°,29°,137,https://www.climatempo.com.br/climatologia/6481/ro
RO,6481,Alto Alegre do Parecis,Maio,19°,29°,60,https://www.climatempo.com.br/climatologia/6481/ro
RO,6481,Alto Alegre do Parecis,Junho,18°,31°,15,https://www.climatempo.com.br/climatologia/6481/ro
RO,6481,Alto Alegre do Parecis,Julho,18°,32°,10,https://www.climatempo.com.br/climatologia/6481/ro
RO,6481,Alto Alegre do Parecis,Agosto,21°,35°,28,https://www.climatempo.com.br/climatologia/6481/ro
RO,6481,Alto Alegre do Parecis,Setembro,24°,34°,80,https://www.climatempo.com.br/climatologia/6481/ro
RO,6481,Alto Alegre do Parecis,Outubro,22°,32°,159,https://www.climatempo.com.br/climatologia/6481/ro
RO,6481,Alto Alegre do Parecis,Novembro,22°,30°,191,https://www.climatempo.com.br/climatologia/6481/ro
RO,6481,Alto Alegre do Parecis,Dezembro,22°,28°,263,https://www.climatempo.com.br/climatologia/6481/ro
RO,5226,Alto Paraíso,Janeiro,23°,29°,331,https://www.climatempo.com.br/climatologia/5226/ro
RO,5226,Alto Paraíso,Fevereiro,23°,28°,294,https://www.climatempo.com.br/climatologia/5226/ro
RO,5226,Alto Paraíso,Março,23°,28°,293,https://www.climatempo.com.br/climatologia/5226/ro
RO,5226,Alto Paraíso,Abril,22°,29°,191,https://www.climatempo.com.br/climatologia/5226/ro
RO,5226,Alto Paraíso,Maio,21°,30°,104,https://www.climatempo.com.br/climatologia/5226/ro
RO,5226,Alto Paraíso,Junho,20°,32°,23,https://www.climatempo.com.br/climatologia/5226/ro
RO,5226,Alto Paraíso,Julho,21°,33°,11,https://www.climatempo.com.br/climatologia/5226/ro
RO,5226,Alto Paraíso,Agosto,23°,36°,35,https://www.climatempo.com.br/climatologia/5226/ro
RO,5226,Alto Paraíso,Setembro,24°,36°,117,https://www.climatempo.com.br/climatologia/5226/ro
RO,5226,Alto Paraíso,Outubro,24°,33°,181,https://www.climatempo.com.br/climatologia/5226/ro
RO,5226,Alto Paraíso,Novembro,23°,31°,218,https://www.climatempo.com.br/climatologia/5226/ro
RO,5226,Alto Paraíso,Dezembro,23°,29°,275,https://www.climatempo.com.br/climatologia/5226/ro
RO,343,Porto Velho,Janeiro,22°,31°,321,https://www.climatempo.com.br/climatologia/343/ro
RO,343,Porto Velho,Fevereiro,22°,32°,316,https://www.climatempo.com.br/climatologia/343/ro
RO,343,Porto Velho,Março,22°,32°,274,https://www.climatempo.com.br/climatologia/343/ro
RO,343,Porto Velho,Abril,22°,32°,251,https://www.climatempo.com.br/climatologia/343/ro
RO,343,Porto Velho,Maio,21°,32°,127,https://www.climatempo.com.br/climatologia/343/ro
RO,343,Porto Velho,Junho,19°,32°,50,https://www.climatempo.com.br/climatologia/343/ro
RO,343,Porto Velho,Julho,18°,33°,24,https://www.climatempo.com.br/climatologia/343/ro
RO,343,Porto Velho,Agosto,19°,34°,36,https://www.climatempo.com.br/climatologia/343/ro
RO,343,Porto Velho,Setembro,21°,34°,120,https://www.climatempo.com.br/climatologia/343/ro
RO,343,Porto Velho,Outubro,22°,33°,193,https://www.climatempo.com.br/climatologia/343/ro
RO,343,Porto Velho,Novembro,22°,33°,225,https://www.climatempo.com.br/climatologia/343/ro
RO,343,Porto Velho,Dezembro,22°,32°,319,https://www.climatempo.com.br/climatologia/343/ro
RR,6504,Alto Alegre,Janeiro,23°,29°,267,https://www.climatempo.com.br/climatologia/6504/rr
RR,6504,Alto Alegre,Fevereiro,23°,29°,267,https://www.climatempo.com.br/climatologia/6504/rr
RR,6504,Alto Alegre,Março,23°,28°,289,https://www.climatempo.com.br/climatologia/6504/rr
RR,6504,Alto Alegre,Abril,23°,28°,313,https://www.climatempo.com.br/climatologia/6504/rr
RR,6504,Alto Alegre,Maio,23°,28°,252,https://www.climatempo.com.br/climatologia/6504/rr
RR,6504,Alto Alegre,Junho,22°,30°,145,https://www.climatempo.com.br/climatologia/6504/rr
RR,6504,Alto Alegre,Julho,22°,31°,94,https://www.climatempo.com.br/climatologia/6504/rr
RR,6504,Alto Alegre,Agosto,23°,33°,80,https://www.climatempo.com.br/climatologia/6504/rr
RR,6504,Alto Alegre,Setembro,24°,34°,107,https://www.climatempo.com.br/climatologia/6504/rr
RR,6504,Alto Alegre,Outubro,24°,33°,142,https://www.climatempo.com.br/climatologia/6504/rr
RR,6504,Alto Alegre,Novembro,24°,31°,168,https://www.climatempo.com.br/climatologia/6504/rr
RR,6504,Alto Alegre,Dezembro,23°,29°,241,https://www.climatempo.com.br/climatologia/6504/rr
RR,6505,Amajari,Janeiro,23°,29°,273,https://www.climatempo.com.br/climatologia/6505/rr
RR,6505,Amajari,Fevereiro,23°,29°,277,https://www.climatempo.com.br/climatologia/6505/rr
RR,6505,Amajari,Março,23°,28°,305,https://www.climatempo.com.br/climatologia/6505/rr
RR,6505,Amajari,Abril,23°,28°,311,https://www.climatempo.com.br/climatologia/6505/rr
RR,6505,Amajari,Maio,23°,29°,278,https://www.climatempo.com.br/climatologia/6505/rr
RR,6505,Amajari,Junho,22°,30°,160,https://www.climatempo.com.br/climatologia/6505/rr
RR,6505,Amajari,Julho,22°,31°,103,https://www.climatempo.com.br/climatologia/6505/rr
RR,6505,Amajari,Agosto,23°,34°,94,https://www.climatempo.com.br/climatologia/6505/rr
RR,6505,Amajari,Setembro,24°,34°,113,https://www.climatempo.com.br/climatologia/6505/rr
RR,6505,Amajari,Outubro,25°,33°,138,https://www.climatempo.com.br/climatologia/6505/rr
RR,6505,Amajari,Novembro,24°,31°,202,https://www.climatempo.com.br/climatologia/6505/rr
RR,6505,Amajari,Dezembro,24°,29°,270,https://www.climatempo.com.br/climatologia/6505/rr
RR,347,Boa Vista,Janeiro,23°,33°,25,https://www.climatempo.com.br/climatologia/347/rr
RR,347,Boa Vista,Fevereiro,23°,33°,18,https://www.climatempo.com.br/climatologia/347/rr
RR,347,Boa Vista,Março,24°,34°,31,https://www.climatempo.com.br/climatologia/347/rr
RR,347,Boa Vista,Abril,24°,33°,89,https://www.climatempo.com.br/climatologia/347/rr
RR,347,Boa Vista,Maio,23°,31°,213,https://www.climatempo.com.br/climatologia/347/rr
RR,347,Boa Vista,Junho,22°,30°,321,https://www.climatempo.com.br/climatologia/347/rr
RR,347,Boa Vista,Julho,22°,30°,268,https://www.climatempo.com.br/climatologia/347/rr
RR,347,Boa Vista,Agosto,23°,32°,188,https://www.climatempo.com.br/climatologia/347/rr
RR,347,Boa Vista,Setembro,23°,33°,99,https://www.climatempo.com.br/climatologia/347/rr
RR,347,Boa Vista,Outubro,24°,34°,64,https://www.climatempo.com.br/climatologia/347/rr
RR,347,Boa Vista,Novembro,24°,33°,61,https://www.climatempo.com.br/climatologia/347/rr
RR,347,Boa Vista,Dezembro,23°,33°,44,https://www.climatempo.com.br/climatologia/347/rr
RR,6506,Bonfim,Janeiro,24°,29°,242,https://www.climatempo.com.br/climatologia/6506/rr
RR,6506,Bonfim,Fevereiro,23°,28°,245,https://www.climatempo.com.br/climatologia/6506/rr
RR,6506,Bonfim,Março,23°,28°,264,https://www.climatempo.com.br/climatologia/6506/rr
RR,6506,Bonfim,Abril,23°,28°,255,https://www.climatempo.com.br/climatologia/6506/rr
RR,6506,Bonfim,Maio,23°,29°,200,https://www.climatempo.com.br/climatologia/6506/rr
RR,6506,Bonfim,Junho,22°,30°,113,https://www.climatempo.com.br/climatologia/6506/rr
RR,6506,Bonfim,Julho,22°,32°,73,https://www.climatempo.com.br/climatologia/6506/rr
RR,6506,Bonfim,Agosto,24°,35°,60,https://www.climatempo.com.br/climatologia/6506/rr
RR,6506,Bonfim,Setembro,25°,36°,73,https://www.climatempo.com.br/climatologia/6506/rr
RR,6506,Bonfim,Outubro,25°,35°,102,https://www.climatempo.com.br/climatologia/6506/rr
RR,6506,Bonfim,Novembro,25°,33°,144,https://www.climatempo.com.br/climatologia/6506/rr
RR,6506,Bonfim,Dezembro,24°,30°,194,https://www.climatempo.com.br/climatologia/6506/rr
RS,4880,Aceguá,Janeiro,19°,31°,104,https://www.climatempo.com.br/climatologia/4880/rs
RS,4880,Aceguá,Fevereiro,19°,30°,130,https://www.climatempo.com.br/climatologia/4880/rs
RS,4880,Aceguá,Março,18°,28°,110,https://www.climatempo.com.br/climatologia/4880/rs
RS,4880,Aceguá,Abril,14°,24°,140,https://www.climatempo.com.br/climatologia/4880/rs
RS,4880,Aceguá,Maio,11°,19°,123,https://www.climatempo.com.br/climatologia/4880/rs
RS,4880,Aceguá,Junho,10°,17°,115,https://www.climatempo.com.br/climatologia/4880/rs
RS,4880,Aceguá,Julho,9°,16°,106,https://www.climatempo.com.br/climatologia/4880/rs
RS,4880,Aceguá,Agosto,10°,19°,99,https://www.climatempo.com.br/climatologia/4880/rs
RS,4880,Aceguá,Setembro,10°,20°,120,https://www.climatempo.com.br/climatologia/4880/rs
RS,4880,Aceguá,Outubro,13°,24°,112,https://www.climatempo.com.br/climatologia/4880/rs
RS,4880,Aceguá,Novembro,14°,26°,109,https://www.climatempo.com.br/climatologia/4880/rs
RS,4880,Aceguá,Dezembro,16°,29°,99,https://www.climatempo.com.br/climatologia/4880/rs
RS,3379,Agudo,Janeiro,19°,30°,151,https://www.climatempo.com.br/climatologia/3379/rs
RS,3379,Agudo,Fevereiro,19°,30°,139,https://www.climatempo.com.br/climatologia/3379/rs
RS,3379,Agudo,Março,18°,29°,128,https://www.climatempo.com.br/climatologia/3379/rs
RS,3379,Agudo,Abril,15°,25°,155,https://www.climatempo.com.br/climatologia/3379/rs
RS,3379,Agudo,Maio,12°,20°,143,https://www.climatempo.com.br/climatologia/3379/rs
RS,3379,Agudo,Junho,11°,19°,146,https://www.climatempo.com.br/climatologia/3379/rs
RS,3379,Agudo,Julho,10°,18°,161,https://www.climatempo.com.br/climatologia/3379/rs
RS,3379,Agudo,Agosto,11°,20°,121,https://www.climatempo.com.br/climatologia/3379/rs
RS,3379,Agudo,Setembro,12°,21°,171,https://www.climatempo.com.br/climatologia/3379/rs
RS,3379,Agudo,Outubro,14°,24°,173,https://www.climatempo.com.br/climatologia/3379/rs
RS,3379,Agudo,Novembro,16°,26°,139,https://www.climatempo.com.br/climatologia/3379/rs
RS,3379,Agudo,Dezembro,17°,29°,128,https://www.climatempo.com.br/climatologia/3379/rs
RS,363,Porto Alegre,Janeiro,21°,30°,106,https://www.climatempo.com.br/climatologia/363/rs
RS,363,Porto Alegre,Fevereiro,21°,30°,99,https://www.climatempo.com.br/climatologia/363/rs
RS,363,Porto Alegre,Março,19°,28°,105,https://www.climatempo.com.br/climatologia/363/rs
RS,363,Porto Alegre,Abril,16°,25°,77,https://www.climatempo.com.br/climatologia/363/rs
RS,363,Porto Alegre,Maio,13°,22°,90,https://www.climatempo.com.br/climatologia/363/rs
RS,363,Porto Alegre,Junho,11°,19°,138,https://www.climatempo.com.br/climatologia/363/rs
RS,363,Porto Alegre,Julho,11°,20°,119,https://www.climatempo.com.br/climatologia/363/rs
RS,363,Porto Alegre,Agosto,12°,20°,137,https://www.climatempo.com.br/climatologia/363/rs
RS,363,Porto Alegre,Setembro,13°,22°,142,https://www.climatempo.com.br/climatologia/363/rs
RS,363,Porto Alegre,Outubro,15°,24°,121,https://www.climatempo.com.br/climatologia/363/rs
RS,363,Porto Alegre,Novembro,17°,27°,92,https://www.climatempo.com.br/climatologia/363/rs
RS,363,Porto Alegre,Dezembro,19°,29°,93,https://www.climatempo.com.br/climatologia/363/rs
RS,3064,Água Santa,Janeiro,17°,27°,163,https://www.climatempo.com.br/climatologia/3064/rs
RS,3064,Água Santa,Fevereiro,17°,27°,149,https://www.climatempo.com.br/climatologia/3064/rs
RS,3064,Água Santa,Março,17°,26°,127,https://www.climatempo.com.br/climatologia/3064/rs
RS,3064,Água Santa,Abril,15°,24°,160,https://www.climatempo.com.br/climatologia/3064/rs
RS,3064,Água Santa,Maio,11°,18°,167,https://www.climatempo.com.br/climatologia/3064/rs
RS,3064,Água Santa,Junho,11°,18°,146,https://www.climatempo.com.br/climatologia/3064/rs
RS,3064,Água Santa,Julho,9°,17°,169,https://www.climatempo.com.br/climatologia/3064/rs
RS,3064,Água Santa,Agosto,10°,19°,138,https://www.climatempo.com.br/climatologia/3064/rs
RS,3064,Água Santa,Setembro,11°,20°,201,https://www.climatempo.com.br/climatologia/3064/rs
RS,3064,Água Santa,Outubro,14°,23°,229,https://www.climatempo.com.br/climatologia/3064/rs
RS,3064,Água Santa,Novembro,15°,25°,165,https://www.climatempo.com.br/climatologia/3064/rs
RS,3064,Água Santa,Dezembro,16°,26°,159,https://www.climatempo.com.br/climatologia/3064/rs
SC,4542,Abdon Batista,Janeiro,17°,26°,161,https://www.climatempo.com.br/climatologia/4542/sc
SC,4542,Abdon Batista,Fevereiro,16°,26°,157,https://www.climatempo.com.br/climatologia/4542/sc
SC,4542,Abdon Batista,Março,16°,26°,109,https://www.climatempo.com.br/climatologia/4542/sc
SC,4542,Abdon Batista,Abril,14°,23°,151,https://www.climatempo.com.br/climatologia/4542/sc
SC,4542,Abdon Batista,Maio,10°,18°,157,https://www.climatempo.com.br/climatologia/4542/sc
SC,4542,Abdon Batista,Junho,10°,18°,135,https://www.climatempo.com.br/climatologia/4542/sc
SC,4542,Abdon Batista,Julho,9°,17°,171,https://www.climatempo.com.br/climatologia/4542/sc
SC,4542,Abdon Batista,Agosto,10°,20°,127,https://www.climatempo.com.br/climatologia/4542/sc
SC,4542,Abdon Batista,Setembro,11°,20°,181,https://www.climatempo.com.br/climatologia/4542/sc
SC,4542,Abdon Batista,Outubro,14°,23°,212,https://www.climatempo.com.br/climatologia/4542/sc
SC,4542,Abdon Batista,Novembro,15°,24°,156,https://www.climatempo.com.br/climatologia/4542/sc
SC,4542,Abdon Batista,Dezembro,16°,25°,148,https://www.climatempo.com.br/climatologia/4542/sc
SC,3412,Abelardo Luz,Janeiro,18°,27°,180,https://www.climatempo.com.br/climatologia/3412/sc
SC,3412,Abelardo Luz,Fevereiro,18°,27°,178,https://www.climatempo.com.br/climatologia/3412/sc
SC,3412,Abelardo Luz,Março,17°,27°,128,https://www.climatempo.com.br/climatologia/3412/sc
SC,3412,Abelardo Luz,Abril,15°,24°,173,https://www.climatempo.com.br/climatologia/3412/sc
SC,3412,Abelardo Luz,Maio,11°,20°,179,https://www.climatempo.com.br/climatologia/3412/sc
SC,3412,Abelardo Luz,Junho,12°,19°,152,https://www.climatempo.com.br/climatologia/3412/sc
SC,3412,Abelardo Luz,Julho,10°,19°,150,https://www.climatempo.com.br/climatologia/3412/sc
SC,3412,Abelardo Luz,Agosto,12°,22°,127,https://www.climatempo.com.br/climatologia/3412/sc
SC,3412,Abelardo Luz,Setembro,13°,23°,170,https://www.climatempo.com.br/climatologia/3412/sc
SC,3412,Abelardo Luz,Outubro,15°,25°,234,https://www.climatempo.com.br/climatologia/3412/sc
SC,3412,Abelardo Luz,Novembro,16°,26°,166,https://www.climatempo.com.br/climatologia/3412/sc
SC,3412,Abelardo Luz,Dezembro,17°,27°,173,https://www.climatempo.com.br/climatologia/3412/sc
SC,4543,Agrolândia,Janeiro,16°,25°,175,https://www.climatempo.com.br/climatologia/4543/sc
SC,4543,Agrolândia,Fevereiro,16°,25°,160,https://www.climatempo.com.br/climatologia/4543/sc
SC,4543,Agrolândia,Março,15°,24°,119,https://www.climatempo.com.br/climatologia/4543/sc
SC,4543,Agrolândia,Abril,13°,21°,103,https://www.climatempo.com.br/climatologia/4543/sc
SC,4543,Agrolândia,Maio,9°,17°,119,https://www.climatempo.com.br/climatologia/4543/sc
SC,4543,Agrolândia,Junho,9°,17°,96,https://www.climatempo.com.br/climatologia/4543/sc
SC,4543,Agrolândia,Julho,8°,16°,126,https://www.climatempo.com.br/climatologia/4543/sc
SC,4543,Agrolândia,Agosto,9°,18°,104,https://www.climatempo.com.br/climatologia/4543/sc
SC,4543,Agrolândia,Setembro,11°,19°,138,https://www.climatempo.com.br/climatologia/4543/sc
SC,4543,Agrolândia,Outubro,13°,21°,165,https://www.climatempo.com.br/climatologia/4543/sc
SC,4543,Agrolândia,Novembro,14°,22°,132,https://www.climatempo.com.br/climatologia/4543/sc
SC,4543,Agrolândia,Dezembro,15°,24°,144,https://www.climatempo.com.br/climatologia/4543/sc
SC,377,Florianópolis,Janeiro,21°,28°,163,https://www.climatempo.com.br/climatologia/377/sc
